Barcode,Cluster
cell_5491,32
cell_5492,1
cell_5493,24
cell_5494,3
cell_5495,7
cell_5496,7
cell_5497,28
cell_5498,3
cell_5499,1
cell_5500,17
cell_5501,7
cell_5502,7
cell_5503,7
cell_5504,2
cell_5505,3
cell_5506,3
cell_5507,7
cell_5508,28
cell_5509,2
cell_5510,3
cell_5511,2
cell_5512,10
cell_5513,21
cell_5514,21
cell_5515,21
cell_5516,7
cell_5517,19
cell_5518,7
cell_5519,22
cell_5520,2
cell_5521,1
cell_5522,1
cell_5523,3
cell_5524,3
cell_5525,7
cell_5526,35
cell_5527,2
cell_5528,3
cell_5529,2
cell_5530,15
cell_5531,2
cell_5532,1
cell_5533,1
cell_5534,2
cell_5535,2
cell_5536,15
cell_5537,15
cell_5538,2
cell_5539,2
cell_5540,15
cell_5541,3
cell_5542,7
cell_5543,2
cell_5544,2
cell_5545,2
cell_5546,2
cell_5547,1
cell_5548,10
cell_5549,10
cell_5550,19
cell_5551,18
cell_5552,19
cell_5553,1
cell_5554,14
cell_5555,1
cell_5556,27
cell_5557,2
cell_5558,2
cell_5559,35
cell_5560,2
cell_5561,3
cell_5562,12
cell_5563,2
cell_5564,3
cell_5565,7
cell_5566,2
cell_5567,3
cell_5568,22
cell_5569,1
cell_5570,24
cell_5571,6
cell_5572,15
cell_5573,22
cell_5574,1
cell_5575,2
cell_5576,3
cell_5577,20
cell_5578,18
cell_5579,1
cell_5580,10
cell_5581,4
cell_5582,27
cell_5583,18
cell_5584,2
cell_5585,26
cell_5586,1
cell_5587,21
cell_5588,3
cell_5589,13
cell_5590,3
cell_5591,3
cell_5592,1
cell_5593,19
cell_5594,25
cell_5595,1
cell_5596,25
cell_5597,4
cell_5598,35
cell_5599,2
cell_5600,3
cell_5601,35
cell_5602,18
cell_5603,3
cell_5604,3
cell_5605,3
cell_5606,24
cell_5607,10
cell_5608,7
cell_5609,2
cell_5610,13
cell_5611,31
cell_5612,7
cell_5613,2
cell_5614,2
cell_5615,3
cell_5616,24
cell_5617,35
cell_5618,7
cell_5619,32
cell_5620,3
cell_5621,2
cell_5622,15
cell_5623,10
cell_5624,24
cell_5625,3
cell_5626,35
cell_5627,9
cell_5628,32
cell_5629,22
cell_5630,3
cell_5631,7
cell_5632,27
cell_5633,35
cell_5634,2
cell_5635,15
cell_5636,10
cell_5637,35
cell_5638,1
cell_5639,2
cell_5640,35
cell_5641,3
cell_5642,12
cell_5643,3
cell_5644,2
cell_5645,2
cell_5646,25
cell_5647,12
cell_5648,25
cell_5649,3
cell_5650,2
cell_5651,25
cell_5652,1
cell_5653,2
cell_5654,16
cell_5655,3
cell_5656,1
cell_5657,10
cell_5658,7
cell_5659,3
cell_5660,25
cell_5661,3
cell_5662,22
cell_5663,2
cell_5664,3
cell_5665,2
cell_5666,1
cell_5667,1
cell_5668,25
cell_5669,14
cell_5670,38
cell_5671,20
cell_5672,2
cell_5673,3
cell_5674,2
cell_5675,6
cell_5676,18
cell_5677,24
cell_5678,18
cell_5679,9
cell_5680,3
cell_5681,3
cell_5682,19
cell_5683,12
cell_5684,1
cell_5685,5
cell_5686,16
cell_5687,35
cell_5688,4
cell_5689,2
cell_5690,7
cell_5691,1
cell_5692,3
cell_5693,22
cell_5694,26
cell_5695,3
cell_5696,3
cell_5697,3
cell_5698,39
cell_5699,2
cell_5700,12
cell_5701,1
cell_5702,22
cell_5703,1
cell_5704,2
cell_5705,2
cell_5706,2
cell_5707,10
cell_5708,3
cell_5709,25
cell_5710,2
cell_5711,24
cell_5712,3
cell_5713,2
cell_5714,1
cell_5715,22
cell_5716,23
cell_5717,3
cell_5718,1
cell_5719,14
cell_5720,2
cell_5721,7
cell_5722,7
cell_5723,7
cell_5724,2
cell_5725,7
cell_5726,3
cell_5727,3
cell_5728,1
cell_5729,32
cell_5730,2
cell_5731,11
cell_5732,2
cell_5733,35
cell_5734,21
cell_5735,1
cell_5736,2
cell_5737,3
cell_5738,1
cell_5739,2
cell_5740,35
cell_5741,18
cell_5742,3
cell_5743,24
cell_5744,16
cell_5745,22
cell_5746,2
cell_5747,12
cell_5748,2
cell_5749,1
cell_5750,3
cell_5751,2
cell_5752,36
cell_5753,2
cell_5754,3
cell_5755,21
cell_5756,7
cell_5757,2
cell_5758,14
cell_5759,33
cell_5760,27
cell_5761,2
cell_5762,12
cell_5763,7
cell_5764,24
cell_5765,2
cell_5766,7
cell_5767,7
cell_5768,18
cell_5769,3
cell_5770,24
cell_5771,2
cell_5772,24
cell_5773,3
cell_5774,2
cell_5775,3
cell_5776,1
cell_5777,7
cell_5778,39
cell_5779,35
cell_5780,8
cell_5781,8
cell_5782,15
cell_5783,3
cell_5784,16
cell_5785,26
cell_5786,10
cell_5787,18
cell_5788,3
cell_5789,28
cell_5790,18
cell_5791,3
cell_5792,12
cell_5793,2
cell_5794,2
cell_5795,9
cell_5796,3
cell_5797,18
cell_5798,25
cell_5799,6
cell_5800,19
cell_5801,3
cell_5802,2
cell_5803,34
cell_5804,8
cell_5805,2
cell_5806,18
cell_5807,35
cell_5808,3
cell_5809,7
cell_5810,22
cell_5811,2
cell_5812,2
cell_5813,2
cell_5814,3
cell_5815,7
cell_5816,2
cell_5817,2
cell_5818,19
cell_5819,35
cell_5820,2
cell_5821,10
cell_5822,7
cell_5823,14
cell_5824,2
cell_5825,2
cell_5826,2
cell_5827,7
cell_5828,24
cell_5829,11
cell_5830,2
cell_5831,14
cell_5832,2
cell_5833,1
cell_5834,23
cell_5835,10
cell_5836,3
cell_5837,2
cell_5838,1
cell_5839,35
cell_5840,2
cell_5841,18
cell_5842,2
cell_5843,33
cell_5844,1
cell_5845,2
cell_5846,35
cell_5847,35
cell_5848,7
cell_5849,28
cell_5850,2
cell_5851,1
cell_5852,7
cell_5853,2
cell_5854,2
cell_5855,8
cell_5856,2
cell_5857,3
cell_5858,38
cell_5859,2
cell_5860,2
cell_5861,35
cell_5862,7
cell_5863,3
cell_5864,3
cell_5865,2
cell_5866,2
cell_5867,16
cell_5868,3
cell_5869,3
cell_5870,17
cell_5871,2
cell_5872,3
cell_5873,2
cell_5874,2
cell_5875,3
cell_5876,10
cell_5877,19
cell_5878,2
cell_5879,1
cell_5880,2
cell_5881,35
cell_5882,25
cell_5883,35
cell_5884,4
cell_5885,21
cell_5886,7
cell_5887,2
cell_5888,35
cell_5889,3
cell_5890,3
cell_5891,2
cell_5892,2
cell_5893,2
cell_5894,1
cell_5895,27
cell_5896,2
cell_5897,2
cell_5898,10
cell_5899,10
cell_5900,26
cell_5901,3
cell_5902,1
cell_5903,3
cell_5904,10
cell_5905,22
cell_5906,18
cell_5907,2
cell_5908,3
cell_5909,16
cell_5910,2
cell_5911,30
cell_5912,3
cell_5913,2
cell_5914,1
cell_5915,3
cell_5916,2
cell_5917,10
cell_5918,35
cell_5919,3
cell_5920,7
cell_5921,15
cell_5922,9
cell_5923,16
cell_5924,2
cell_5925,7
cell_5926,7
cell_5927,2
cell_5928,3
cell_5929,26
cell_5930,25
cell_5931,1
cell_5932,7
cell_5933,2
cell_5934,35
cell_5935,3
cell_5936,3
cell_5937,23
cell_5938,7
cell_5939,7
cell_5940,3
cell_5941,22
cell_5942,1
cell_5943,22
cell_5944,3
cell_5945,1
cell_5946,2
cell_5947,2
cell_5948,1
cell_5949,3
cell_5950,2
cell_5951,2
cell_5952,3
cell_5953,35
cell_5954,20
cell_5955,12
cell_5956,2
cell_5957,36
cell_5958,2
cell_5959,7
cell_5960,2
cell_5961,7
cell_5962,2
cell_5963,2
cell_5964,7
cell_5965,6
cell_5966,10
cell_5967,19
cell_5968,2
cell_5969,3
cell_5970,10
cell_5971,2
cell_5972,2
cell_5973,1
cell_5974,25
cell_5975,2
cell_5976,1
cell_5977,27
cell_5978,2
cell_5979,16
cell_5980,7
cell_5981,7
cell_5982,31
cell_5983,12
cell_5984,1
cell_5985,23
cell_5986,2
cell_5987,35
cell_5988,19
cell_5989,1
cell_5990,7
cell_5991,24
cell_5992,7
cell_5993,16
cell_5994,2
cell_5995,2
cell_5996,24
cell_5997,2
cell_5998,1
cell_5999,26
cell_6000,2
cell_6001,18
cell_6002,2
cell_6003,1
cell_6004,7
cell_6005,2
cell_6006,26
cell_6007,2
cell_6008,26
cell_6009,26
cell_6010,8
cell_6011,21
cell_6012,2
cell_6013,1
cell_6014,22
cell_6015,1
cell_6016,34
cell_6017,2
cell_6018,12
cell_6019,1
cell_6020,39
cell_6021,2
cell_6022,2
cell_6023,35
cell_6024,35
cell_6025,31
cell_6026,9
cell_6027,2
cell_6028,35
cell_6029,7
cell_6030,24
cell_6031,2
cell_6032,14
cell_6033,12
cell_6034,25
cell_6035,3
cell_6036,24
cell_6037,30
cell_6038,3
cell_6039,1
cell_6040,2
cell_6041,5
cell_6042,25
cell_6043,5
cell_6044,1
cell_6045,19
cell_6046,1
cell_6047,3
cell_6048,25
cell_6049,3
cell_6050,35
cell_6051,35
cell_6052,2
cell_6053,2
cell_6054,2
cell_6055,2
cell_6056,34
cell_6057,1
cell_6058,2
cell_6059,35
cell_6060,2
cell_6061,18
cell_6062,27
cell_6063,2
cell_6064,2
cell_6065,1
cell_6066,3
cell_6067,31
cell_6068,19
cell_6069,2
cell_6070,1
cell_6071,31
cell_6072,2
cell_6073,7
cell_6074,29
cell_6075,2
cell_6076,1
cell_6077,2
cell_6078,3
cell_6079,21
cell_6080,25
cell_6081,3
cell_6082,21
cell_6083,2
cell_6084,9
cell_6085,4
cell_6086,13
cell_6087,1
cell_6088,7
cell_6089,18
cell_6090,28
cell_6091,25
cell_6092,2
cell_6093,35
cell_6094,12
cell_6095,12
cell_6096,2
cell_6097,2
cell_6098,7
cell_6099,31
cell_6100,2
cell_6101,10
cell_6102,1
cell_6103,14
cell_6104,26
cell_6105,3
cell_6106,10
cell_6107,3
cell_6108,24
cell_6109,3
cell_6110,14
cell_6111,2
cell_6112,25
cell_6113,24
cell_6114,20
cell_6115,17
cell_6116,2
cell_6117,21
cell_6118,12
cell_6119,23
cell_6120,22
cell_6121,1
cell_6122,21
cell_6123,7
cell_6124,17
cell_6125,26
cell_6126,12
cell_6127,2
cell_6128,10
cell_6129,2
cell_6130,1
cell_6131,2
cell_6132,20
cell_6133,2
cell_6134,35
cell_6135,3
cell_6136,26
cell_6137,3
cell_6138,1
cell_6139,26
cell_6140,2
cell_6141,4
cell_6142,28
cell_6143,2
cell_6144,26
cell_6145,3
cell_6146,2
cell_6147,10
cell_6148,36
cell_6149,7
cell_6150,24
cell_6151,18
cell_6152,7
cell_6153,21
cell_6154,21
cell_6155,2
cell_6156,26
cell_6157,5
cell_6158,3
cell_6159,2
cell_6160,1
cell_6161,2
cell_6162,2
cell_6163,3
cell_6164,35
cell_6165,3
cell_6166,35
cell_6167,1
cell_6168,2
cell_6169,14
cell_6170,13
cell_6171,6
cell_6172,18
cell_6173,3
cell_6174,2
cell_6175,2
cell_6176,20
cell_6177,5
cell_6178,19
cell_6179,2
cell_6180,2
cell_6181,2
cell_6182,10
cell_6183,12
cell_6184,2
cell_6185,2
cell_6186,21
cell_6187,30
cell_6188,21
cell_6189,35
cell_6190,2
cell_6191,3
cell_6192,1
cell_6193,24
cell_6194,2
cell_6195,3
cell_6196,24
cell_6197,7
cell_6198,18
cell_6199,7
cell_6200,7
cell_6201,34
cell_6202,14
cell_6203,1
cell_6204,25
cell_6205,1
cell_6206,2
cell_6207,2
cell_6208,7
cell_6209,2
cell_6210,26
cell_6211,2
cell_6212,15
cell_6213,27
cell_6214,2
cell_6215,2
cell_6216,35
cell_6217,8
cell_6218,18
cell_6219,2
cell_6220,2
cell_6221,10
cell_6222,22
cell_6223,24
cell_6224,2
cell_6225,2
cell_6226,7
cell_6227,3
cell_6228,7
cell_6229,38
cell_6230,2
cell_6231,26
cell_6232,2
cell_6233,7
cell_6234,1
cell_6235,7
cell_6236,3
cell_6237,1
cell_6238,25
cell_6239,1
cell_6240,34
cell_6241,24
cell_6242,3
cell_6243,3
cell_6244,23
cell_6245,23
cell_6246,23
cell_6247,18
cell_6248,39
cell_6249,35
cell_6250,2
cell_6251,35
cell_6252,18
cell_6253,18
cell_6254,2
cell_6255,3
cell_6256,35
cell_6257,35
cell_6258,35
cell_6259,3
cell_6260,18
cell_6261,25
cell_6262,7
cell_6263,10
cell_6264,2
cell_6265,10
cell_6266,1
cell_6267,3
cell_6268,7
cell_6269,22
cell_6270,1
cell_6271,4
cell_6272,3
cell_6273,2
cell_6274,35
cell_6275,32
cell_6276,3
cell_6277,21
cell_6278,7
cell_6279,2
cell_6280,35
cell_6281,9
cell_6282,2
cell_6283,16
cell_6284,2
cell_6285,1
cell_6286,3
cell_6287,7
cell_6288,23
cell_6289,21
cell_6290,1
cell_6291,5
cell_6292,9
cell_6293,3
cell_6294,3
cell_6295,27
cell_6296,34
cell_6297,2
cell_6298,1
cell_6299,27
cell_6300,7
cell_6301,3
cell_6302,2
cell_6303,5
cell_6304,6
cell_6305,20
cell_6306,35
cell_6307,2
cell_6308,3
cell_6309,20
cell_6310,20
cell_6311,3
cell_6312,2
cell_6313,3
cell_6314,20
cell_6315,18
cell_6316,3
cell_6317,3
cell_6318,25
cell_6319,18
cell_6320,35
cell_6321,4
cell_6322,20
cell_6323,10
cell_6324,2
cell_6325,1
cell_6326,25
cell_6327,7
cell_6328,3
cell_6329,3
cell_6330,19
cell_6331,2
cell_6332,3
cell_6333,27
cell_6334,2
cell_6335,13
cell_6336,5
cell_6337,18
cell_6338,3
cell_6339,2
cell_6340,25
cell_6341,16
cell_6342,21
cell_6343,7
cell_6344,21
cell_6345,3
cell_6346,3
cell_6347,24
cell_6348,26
cell_6349,12
cell_6350,27
cell_6351,24
cell_6352,2
cell_6353,3
cell_6354,2
cell_6355,15
cell_6356,28
cell_6357,1
cell_6358,20
cell_6359,2
cell_6360,7
cell_6361,12
cell_6362,3
cell_6363,3
cell_6364,1
cell_6365,7
cell_6366,39
cell_6367,23
cell_6368,35
cell_6369,35
cell_6370,6
cell_6371,16
cell_6372,3
cell_6373,15
cell_6374,10
cell_6375,1
cell_6376,21
cell_6377,24
cell_6378,3
cell_6379,3
cell_6380,2
cell_6381,3
cell_6382,25
cell_6383,8
cell_6384,7
cell_6385,1
cell_6386,2
cell_6387,2
cell_6388,7
cell_6389,3
cell_6390,2
cell_6391,1
cell_6392,24
cell_6393,2
cell_6394,7
cell_6395,7
cell_6396,1
cell_6397,7
cell_6398,3
cell_6399,10
cell_6400,2
cell_6401,2
cell_6402,2
cell_6403,7
cell_6404,2
cell_6405,35
cell_6406,2
cell_6407,32
cell_6408,22
cell_6409,2
cell_6410,2
cell_6411,10
cell_6412,3
cell_6413,19
cell_6414,15
cell_6415,3
cell_6416,1
cell_6417,39
cell_6418,21
cell_6419,7
cell_6420,23
cell_6421,23
cell_6422,23
cell_6423,38
cell_6424,22
cell_6425,3
cell_6426,2
cell_6427,35
cell_6428,2
cell_6429,25
cell_6430,1
cell_6431,25
cell_6432,24
cell_6433,18
cell_6434,24
cell_6435,1
cell_6436,3
cell_6437,20
cell_6438,24
cell_6439,22
cell_6440,1
cell_6441,27
cell_6442,2
cell_6443,13
cell_6444,9
cell_6445,22
cell_6446,9
cell_6447,21
cell_6448,3
cell_6449,10
cell_6450,10
cell_6451,35
cell_6452,26
cell_6453,10
cell_6454,7
cell_6455,38
cell_6456,1
cell_6457,7
cell_6458,2
cell_6459,12
cell_6460,21
cell_6461,16
cell_6462,5
cell_6463,2
cell_6464,9
cell_6465,9
cell_6466,3
cell_6467,3
cell_6468,3
cell_6469,2
cell_6470,25
cell_6471,2
cell_6472,3
cell_6473,35
cell_6474,2
cell_6475,15
cell_6476,1
cell_6477,3
cell_6478,26
cell_6479,20
cell_6480,1
cell_6481,3
cell_6482,16
cell_6483,22
cell_6484,2
cell_6485,3
cell_6486,2
cell_6487,2
cell_6488,18
cell_6489,25
cell_6490,4
cell_6491,7
cell_6492,7
cell_6493,17
cell_6494,12
cell_6495,2
cell_6496,35
cell_6497,35
cell_6498,2
cell_6499,3
cell_6500,29
cell_6501,7
cell_6502,35
cell_6503,2
cell_6504,2
cell_6505,3
cell_6506,1
cell_6507,1
cell_6508,2
cell_6509,7
cell_6510,2
cell_6511,1
cell_6512,7
cell_6513,5
cell_6514,10
cell_6515,7
cell_6516,25
cell_6517,15
cell_6518,3
cell_6519,1
cell_6520,34
cell_6521,29
cell_6522,6
cell_6523,7
cell_6524,2
cell_6525,21
cell_6526,25
cell_6527,1
cell_6528,29
cell_6529,25
cell_6530,10
cell_6531,2
cell_6532,23
cell_6533,25
cell_6534,2
cell_6535,1
cell_6536,2
cell_6537,2
cell_6538,35
cell_6539,35
cell_6540,1
cell_6541,2
cell_6542,2
cell_6543,12
cell_6544,2
cell_6545,1
cell_6546,2
cell_6547,7
cell_6548,2
cell_6549,35
cell_6550,12
cell_6551,3
cell_6552,35
cell_6553,35
cell_6554,1
cell_6555,2
cell_6556,2
cell_6557,7
cell_6558,1
cell_6559,10
cell_6560,25
cell_6561,2
cell_6562,1
cell_6563,2
cell_6564,21
cell_6565,3
cell_6566,22
cell_6567,2
cell_6568,2
cell_6569,2
cell_6570,2
cell_6571,10
cell_6572,7
cell_6573,8
cell_6574,29
cell_6575,2
cell_6576,2
cell_6577,2
cell_6578,7
cell_6579,1
cell_6580,23
cell_6581,10
cell_6582,2
cell_6583,20
cell_6584,2
cell_6585,32
cell_6586,10
cell_6587,8
cell_6588,23
cell_6589,39
cell_6590,2
cell_6591,3
cell_6592,7
cell_6593,7
cell_6594,9
cell_6595,2
cell_6596,2
cell_6597,1
cell_6598,2
cell_6599,8
cell_6600,12
cell_6601,1
cell_6602,2
cell_6603,8
cell_6604,2
cell_6605,7
cell_6606,22
cell_6607,2
cell_6608,16
cell_6609,19
cell_6610,12
cell_6611,7
cell_6612,22
cell_6613,29
cell_6614,3
cell_6615,7
cell_6616,7
cell_6617,3
cell_6618,2
cell_6619,1
cell_6620,2
cell_6621,2
cell_6622,13
cell_6623,1
cell_6624,2
cell_6625,2
cell_6626,2
cell_6627,1
cell_6628,6
cell_6629,8
cell_6630,35
cell_6631,14
cell_6632,1
cell_6633,2
cell_6634,18
cell_6635,3
cell_6636,14
cell_6637,2
cell_6638,2
cell_6639,7
cell_6640,7
cell_6641,2
cell_6642,2
cell_6643,18
cell_6644,8
cell_6645,3
cell_6646,18
cell_6647,10
cell_6648,16
cell_6649,2
cell_6650,8
cell_6651,18
cell_6652,1
cell_6653,5
cell_6654,19
cell_6655,7
cell_6656,26
cell_6657,3
cell_6658,18
cell_6659,2
cell_6660,2
cell_6661,2
cell_6662,22
cell_6663,2
cell_6664,35
cell_6665,10
cell_6666,1
cell_6667,2
cell_6668,2
cell_6669,2
cell_6670,3
cell_6671,25
cell_6672,25
cell_6673,10
cell_6674,7
cell_6675,35
cell_6676,20
cell_6677,25
cell_6678,35
cell_6679,3
cell_6680,22
cell_6681,2
cell_6682,7
cell_6683,29
cell_6684,2
cell_6685,3
cell_6686,37
cell_6687,2
cell_6688,3
cell_6689,38
cell_6690,1
cell_6691,7
cell_6692,25
cell_6693,6
cell_6694,2
cell_6695,2
cell_6696,16
cell_6697,35
cell_6698,1
cell_6699,8
cell_6700,1
cell_6701,24
cell_6702,39
cell_6703,3
cell_6704,2
cell_6705,29
cell_6706,22
cell_6707,1
cell_6708,3
cell_6709,2
cell_6710,18
cell_6711,22
cell_6712,12
cell_6713,5
cell_6714,2
cell_6715,16
cell_6716,24
cell_6717,3
cell_6718,35
cell_6719,9
cell_6720,1
cell_6721,2
cell_6722,24
cell_6723,1
cell_6724,1
cell_6725,3
cell_6726,3
cell_6727,14
cell_6728,2
cell_6729,7
cell_6730,7
cell_6731,7
cell_6732,1
cell_6733,23
cell_6734,10
cell_6735,2
cell_6736,2
cell_6737,35
cell_6738,1
cell_6739,2
cell_6740,35
cell_6741,7
cell_6742,10
cell_6743,23
cell_6744,14
cell_6745,1
cell_6746,7
cell_6747,2
cell_6748,1
cell_6749,23
cell_6750,7
cell_6751,39
cell_6752,3
cell_6753,2
cell_6754,3
cell_6755,3
cell_6756,20
cell_6757,8
cell_6758,29
cell_6759,18
cell_6760,34
cell_6761,24
cell_6762,2
cell_6763,35
cell_6764,2
cell_6765,18
cell_6766,13
cell_6767,3
cell_6768,16
cell_6769,16
cell_6770,13
cell_6771,5
cell_6772,2
cell_6773,7
cell_6774,8
cell_6775,14
cell_6776,21
cell_6777,19
cell_6778,25
cell_6779,3
cell_6780,3
cell_6781,35
cell_6782,1
cell_6783,25
cell_6784,2
cell_6785,1
cell_6786,23
cell_6787,10
cell_6788,1
cell_6789,1
cell_6790,8
cell_6791,9
cell_6792,14
cell_6793,2
cell_6794,4
cell_6795,1
cell_6796,21
cell_6797,21
cell_6798,3
cell_6799,2
cell_6800,2
cell_6801,3
cell_6802,10
cell_6803,3
cell_6804,2
cell_6805,1
cell_6806,3
cell_6807,19
cell_6808,35
cell_6809,7
cell_6810,16
cell_6811,2
cell_6812,3
cell_6813,18
cell_6814,3
cell_6815,5
cell_6816,1
cell_6817,29
cell_6818,25
cell_6819,25
cell_6820,10
cell_6821,39
cell_6822,2
cell_6823,30
cell_6824,8
cell_6825,22
cell_6826,22
cell_6827,24
cell_6828,35
cell_6829,2
cell_6830,2
cell_6831,21
cell_6832,33
cell_6833,3
cell_6834,2
cell_6835,3
cell_6836,22
cell_6837,23
cell_6838,7
cell_6839,19
cell_6840,8
cell_6841,8
cell_6842,2
cell_6843,7
cell_6844,24
cell_6845,2
cell_6846,22
cell_6847,3
cell_6848,20
cell_6849,39
cell_6850,2
cell_6851,2
cell_6852,17
cell_6853,2
cell_6854,1
cell_6855,20
cell_6856,3
cell_6857,35
cell_6858,12
cell_6859,23
cell_6860,1
cell_6861,2
cell_6862,2
cell_6863,2
cell_6864,2
cell_6865,2
cell_6866,20
cell_6867,13
cell_6868,10
cell_6869,35
cell_6870,3
cell_6871,25
cell_6872,28
cell_6873,8
cell_6874,22
cell_6875,7
cell_6876,28
cell_6877,24
cell_6878,27
cell_6879,21
cell_6880,24
cell_6881,35
cell_6882,3
cell_6883,8
cell_6884,8
cell_6885,39
cell_6886,9
cell_6887,1
cell_6888,10
cell_6889,27
cell_6890,3
cell_6891,3
cell_6892,1
cell_6893,35
cell_6894,28
cell_6895,3
cell_6896,22
cell_6897,2
cell_6898,28
cell_6899,2
cell_6900,2
cell_6901,35
cell_6902,35
cell_6903,22
cell_6904,18
cell_6905,2
cell_6906,2
cell_6907,10
cell_6908,25
cell_6909,7
cell_6910,1
cell_6911,2
cell_6912,1
cell_6913,5
cell_6914,2
cell_6915,35
cell_6916,4
cell_6917,3
cell_6918,10
cell_6919,24
cell_6920,10
cell_6921,37
cell_6922,3
cell_6923,2
cell_6924,22
cell_6925,1
cell_6926,7
cell_6927,2
cell_6928,1
cell_6929,3
cell_6930,25
cell_6931,29
cell_6932,2
cell_6933,6
cell_6934,13
cell_6935,24
cell_6936,2
cell_6937,7
cell_6938,3
cell_6939,7
cell_6940,17
cell_6941,26
cell_6942,15
cell_6943,12
cell_6944,10
cell_6945,38
cell_6946,8
cell_6947,9
cell_6948,2
cell_6949,11
cell_6950,24
cell_6951,2
cell_6952,29
cell_6953,35
cell_6954,3
cell_6955,12
cell_6956,13
cell_6957,13
cell_6958,24
cell_6959,32
cell_6960,24
cell_6961,3
cell_6962,19
cell_6963,2
cell_6964,7
cell_6965,12
cell_6966,7
cell_6967,24
cell_6968,10
cell_6969,2
cell_6970,25
cell_6971,7
cell_6972,21
cell_6973,29
cell_6974,2
cell_6975,24
cell_6976,1
cell_6977,26
cell_6978,7
cell_6979,2
cell_6980,14
cell_6981,13
cell_6982,15
cell_6983,1
cell_6984,2
cell_6985,35
cell_6986,3
cell_6987,2
cell_6988,25
cell_6989,35
cell_6990,7
cell_6991,22
cell_6992,22
cell_6993,14
cell_6994,3
cell_6995,3
cell_6996,2
cell_6997,12
cell_6998,26
cell_6999,2
cell_7000,23
cell_7001,1
cell_7002,12
cell_7003,9
cell_7004,2
cell_7005,3
cell_7006,25
cell_7007,3
cell_7008,2
cell_7009,3
cell_7010,2
cell_7011,10
cell_7012,19
cell_7013,1
cell_7014,10
cell_7015,1
cell_7016,10
cell_7017,25
cell_7018,2
cell_7019,2
cell_7020,2
cell_7021,1
cell_7022,15
cell_7023,19
cell_7024,10
cell_7025,16
cell_7026,10
cell_7027,29
cell_7028,23
cell_7029,35
cell_7030,23
cell_7031,23
cell_7032,10
cell_7033,1
cell_7034,2
cell_7035,14
cell_7036,2
cell_7037,14
cell_7038,35
cell_7039,13
cell_7040,22
cell_7041,3
cell_7042,7
cell_7043,1
cell_7044,29
cell_7045,1
cell_7046,25
cell_7047,17
cell_7048,3
cell_7049,27
cell_7050,3
cell_7051,21
cell_7052,8
cell_7053,12
cell_7054,24
cell_7055,9
cell_7056,29
cell_7057,21
cell_7058,3
cell_7059,35
cell_7060,22
cell_7061,3
cell_7062,3
cell_7063,25
cell_7064,3
cell_7065,22
cell_7066,2
cell_7067,3
cell_7068,32
cell_7069,1
cell_7070,7
cell_7071,7
cell_7072,37
cell_7073,34
cell_7074,7
cell_7075,2
cell_7076,2
cell_7077,13
cell_7078,2
cell_7079,2
cell_7080,35
cell_7081,10
cell_7082,8
cell_7083,2
cell_7084,4
cell_7085,3
cell_7086,26
cell_7087,2
cell_7088,16
cell_7089,3
cell_7090,2
cell_7091,21
cell_7092,10
cell_7093,21
cell_7094,21
cell_7095,5
cell_7096,10
cell_7097,19
cell_7098,3
cell_7099,3
cell_7100,35
cell_7101,35
cell_7102,22
cell_7103,29
cell_7104,2
cell_7105,12
cell_7106,21
cell_7107,34
cell_7108,3
cell_7109,23
cell_7110,2
cell_7111,23
cell_7112,23
cell_7113,23
cell_7114,23
cell_7115,3
cell_7116,24
cell_7117,4
cell_7118,22
cell_7119,3
cell_7120,2
cell_7121,3
cell_7122,21
cell_7123,8
cell_7124,2
cell_7125,24
cell_7126,10
cell_7127,1
cell_7128,13
cell_7129,23
cell_7130,37
cell_7131,35
cell_7132,7
cell_7133,19
cell_7134,31
cell_7135,2
cell_7136,2
cell_7137,2
cell_7138,31
cell_7139,31
cell_7140,2
cell_7141,21
cell_7142,3
cell_7143,2
cell_7144,10
cell_7145,19
cell_7146,1
cell_7147,13
cell_7148,1
cell_7149,12
cell_7150,1
cell_7151,1
cell_7152,7
cell_7153,2
cell_7154,11
cell_7155,5
cell_7156,19
cell_7157,21
cell_7158,26
cell_7159,21
cell_7160,15
cell_7161,22
cell_7162,2
cell_7163,2
cell_7164,3
cell_7165,16
cell_7166,7
cell_7167,12
cell_7168,2
cell_7169,39
cell_7170,7
cell_7171,20
cell_7172,7
cell_7173,15
cell_7174,25
cell_7175,12
cell_7176,3
cell_7177,3
cell_7178,22
cell_7179,15
cell_7180,6
cell_7181,10
cell_7182,9
cell_7183,2
cell_7184,2
cell_7185,2
cell_7186,1
cell_7187,18
cell_7188,6
cell_7189,7
cell_7190,2
cell_7191,3
cell_7192,7
cell_7193,27
cell_7194,25
cell_7195,2
cell_7196,1
cell_7197,2
cell_7198,9
cell_7199,2
cell_7200,10
cell_7201,19
cell_7202,9
cell_7203,2
cell_7204,4
cell_7205,7
cell_7206,23
cell_7207,5
cell_7208,2
cell_7209,22
cell_7210,29
cell_7211,13
cell_7212,29
cell_7213,3
cell_7214,2
cell_7215,35
cell_7216,3
cell_7217,35
cell_7218,5
cell_7219,2
cell_7220,2
cell_7221,11
cell_7222,7
cell_7223,27
cell_7224,3
cell_7225,8
cell_7226,8
cell_7227,3
cell_7228,1
cell_7229,38
cell_7230,3
cell_7231,3
cell_7232,3
cell_7233,10
cell_7234,1
cell_7235,20
cell_7236,3
cell_7237,3
cell_7238,16
